Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Family_label	Cluster_id
4U56_5:968-971_984-988	0.144764	-0.057024	0.17146	-0.125536	-0.227937	0.228427	0.159511	0.275464	-0.019551	0.183877	0.166834	-0.083167	-0.190137	0.027902	-0.425704	-0.013781	-0.121404	-0.257358	0.02595	0.335038	0.290705	-0.087948	-0.213511	0.073097	0.002834	0.143276	0.035061	0.090884	0.035199	0.274611	0.201584	-0.164223	-0.072438	-0.344674	-0.092618	0.166865	0.136149	0.107393	-0.148928	0.13379	-0.093788	-0.219844	0.039456	-0.254126	0.246179	0.098171	-0.069715	-0.090881	0.134697	-0.064331	-0.169049	-0.01699	-0.171824	-0.181037	0.146508	0.279555	-0.157272	-0.100955	-0.054164	-0.136067	-0.11053	-0.146238	0.034585	0.160063	IL	441
4V7H_B3:18-25_50-55	-0.031889	-0.077195	-0.151612	-0.073408	-0.025612	0.068884	0.144756	0.058813	-0.038879	-0.126688	0.011392	0.250821	-0.164264	-0.07724	-0.159924	-0.07154	-0.002357	-0.232092	0.116067	0.142899	-0.071021	0.022082	-0.106459	0.008206	-0.027349	-0.020022	0.051121	-0.029352	-0.012542	0.084069	0.158158	-0.158735	0.03153	-0.102002	-0.165908	0.11818	-0.003265	-0.066497	-0.020965	0.078719	-0.053756	0.004853	0.088164	-0.041459	0.086824	-0.082794	-0.206381	-0.053856	0.024923	0.179707	-0.257948	0.056595	-0.126452	0.129508	0.06648	0.189491	0.056076	0.006271	0.012321	-0.26076	-0.079851	-0.095398	0.074322	0.09822	IL	2325
4V77_AA:923-925_1388-1389	0.150165	0.094226	0.212616	-0.00351	-0.082604	0.109276	0.172895	-0.076438	-0.115756	-0.062099	0.246708	0.053751	0.147252	0.188887	-0.099502	0.047014	0.065264	0.177014	0.167197	0.144767	-0.018354	-0.189305	0.143846	0.05981	-0.018448	-0.049129	-0.033228	-0.07696	-0.012817	-0.024256	0.345877	-0.077029	-0.15241	0.054519	0.159823	-0.033251	0.044794	-0.065555	-0.029886	0.061851	0.143014	0.022481	0.021397	0.17409	0.273042	0.110565	0.042319	-0.027372	0.324173	0.030188	-0.032991	0.023485	0.033511	0.085441	0.18838	0.131476	-0.036821	-0.078583	0.417062	0.201927	0.118365	0.074572	0.103222	-0.146227	IL	1379
3CCR_9:32-36_42-46	0.090288	0.22103	0.007572	-0.115913	0.160691	-0.029523	0.083967	-0.022189	0.027225	-0.003122	0.157012	-0.053513	0.050621	0.056164	-0.061172	-0.032029	-0.095857	-0.016224	0.150023	0.136496	-0.124159	-0.123227	0.166866	0.224815	-0.017624	0.01683	0.008507	-0.056947	0.108575	-0.218464	0.376112	0.090056	-0.039305	-0.14679	-0.022512	-0.045984	-0.003693	-0.053567	0.030037	-0.16045	0.16083	0.258328	0.022877	0.125578	0.058533	0.043781	0.039388	0.074108	0.204714	0.117607	-0.067403	0.054378	0.04682	-0.111183	0.021634	0.104983	-0.004761	-0.099164	0.209503	0.008044	0.055583	-0.008667	-0.020821	-0.133591	IL	1211
6TH6_BA:1108-1113_1127-1129	-0.063316	0.080565	-0.149723	-0.12274	0.161964	0.121644	0.00982	-0.030679	-0.140151	-0.170902	-0.169094	-0.110767	0.084257	-0.133383	-0.223007	-0.281343	0.06066	0.118493	-0.159638	-0.141595	0.157863	-0.058753	-0.032692	-0.064524	-0.102863	-0.031005	0.136147	0.009666	-0.195209	0.087907	-0.011077	0.149235	0.109423	-0.130986	-0.103837	-0.287631	0.050196	-0.234936	0.069481	0.107269	0.012431	-0.104847	-0.047173	-0.020251	0.04711	-0.057967	-0.130942	0.213242	-0.081569	0.055164	-0.221555	0.065524	0.101376	0.077947	0.164989	0.072165	-0.048377	-0.144252	-0.101182	-0.116247	0.092927	0.009748	0.267665	0.049734	IL	740
6LU8_2:1814-1818_1835-1839	0.14405	-0.063588	0.151265	-0.217449	0.038373	0.026798	0.105956	0.160365	-0.073614	-0.26147	0.272496	-0.085899	-0.042235	-0.034783	-0.152522	0.04538	-0.032585	0.102353	0.305884	0.092902	0.083251	-0.017573	0.13416	-0.004853	0.211171	0.164886	-0.207141	0.040004	-0.058021	0.019367	0.270931	-0.095836	0.102474	-0.126065	0.004297	0.029224	-0.064716	0.123651	0.168448	0.032033	0.0973	0.174856	0.015906	-0.089168	-0.124491	0.134162	-0.076223	0.049112	0.367069	0.157433	0.142396	0.073626	0.159747	-0.110156	0.230395	-0.004007	0.080675	0.162069	0.078713	0.11154	0.09706	0.041539	0.220021	-0.091279	IL	472
4V8M_AA:1479-1481_1488-1489	0.172741	0.016761	-0.090996	-0.068045	-0.17487	-0.227125	0.121222	0.072494	-0.154875	0.069926	0.352158	-0.103571	0.026452	-0.087929	0.047725	0.045567	-0.24298	-0.034003	0.249542	0.475359	0.438417	-0.061135	-0.088937	-0.140859	0.10703	0.25618	-0.116309	0.142325	-0.3816	-0.266777	0.016444	-0.126595	0.093504	-0.279097	0.247921	-0.230162	0.103481	0.236343	-0.058831	-0.236414	-0.099589	-0.096643	0.001898	-0.119783	-0.019497	-0.058799	0.025102	-0.071415	0.374717	-0.242554	0.087745	0.086765	0.127355	-0.210256	0.313171	0.007419	-0.106214	0.143202	-0.233529	-0.030827	0.13804	-0.07097	0.159513	-0.198069	IL	492
6Z6N_S2:793-799_1289-1290	0.162196	-0.029372	0.04791	0.115913	-0.031427	0.189603	0.095744	-0.037624	0.163018	-0.057334	0.218167	-0.003731	-0.088338	-0.031863	-0.0694	-0.09679	-0.007992	0.096674	0.136831	0.237433	0.0328	0.145307	0.241963	0.105518	0.08441	0.045673	-0.180252	-0.001485	0.030559	0.039842	0.038607	-0.133561	0.116544	-0.164487	-0.098485	-0.019501	-0.244478	0.023439	-0.017481	-0.000855	-0.08993	0.020085	-0.040978	-0.052725	0.227175	0.007388	-0.118254	0.151504	0.123581	0.104201	-0.065984	0.029361	0.066343	0.12875	0.263061	-0.084914	0.150031	0.015922	-0.129682	0.093803	0.005308	-0.283222	0.20472	-0.06482	IL	620
8HL5_A23S:1160-1164_1320-1324	0.039418	0.011704	-0.062056	-0.055199	0.098803	0.012792	0.154141	0.044148	-0.034042	0.006292	0.0525	-0.038765	-0.129617	-0.179569	-0.043585	-0.00736	0.001913	-0.069296	0.067153	0.111711	0.089555	0.132982	0.001198	-0.054858	-0.021044	0.109944	-0.120143	-0.000327	0.123183	0.106645	0.132898	-0.197214	0.167246	-0.148874	-0.157359	0.058352	-0.08381	0.021089	0.076684	0.02459	0.056107	-0.268504	-0.109507	0.132901	0.133947	0.072227	0.047408	0.06441	-0.038085	0.102191	-0.125331	-0.130192	0.044609	0.092775	0.07731	-0.064314	0.085695	-0.217325	0.06696	-0.160721	0.190998	-0.176919	0.057549	-0.107619	IL	750
4V7E_Aa:3019-3025_3030-3035	0.040747	0.119051	-0.098399	-0.050034	0.055213	-0.165782	0.050782	0.001889	-0.068792	-0.099997	0.016205	-0.08482	0.149614	0.018902	0.014644	-0.00198	-0.243025	0.024481	-0.052764	0.006411	-0.015473	-0.016484	-0.062843	0.095481	0.208824	-0.047663	0.026651	-0.007192	-0.044319	-0.154894	0.168053	0.074675	0.102359	-0.059975	0.238916	-0.085489	0.170483	0.138923	0.046392	0.076503	-0.088487	0.159835	-0.036392	-0.046757	0.069877	-0.064846	-0.084244	-0.051559	0.203727	-0.038407	0.061499	0.201787	0.045639	-0.201672	0.142269	-0.034977	-0.234297	-0.037054	0.077753	0.171535	0.049871	-0.082589	0.040347	-0.077819	IL	133
7UNR_A:1659-1661_1988-1990	0.219111	-0.07129	-0.096554	-0.07754	0.028654	0.01818	0.043308	-0.116467	-0.030808	-0.031339	0.182629	0.004514	-0.084694	0.119624	-0.129549	0.01137	-0.068667	-0.01052	0.057781	0.255083	0.077002	-0.041609	0.027859	0.037975	-0.021972	0.12198	-0.320849	0.086562	-0.150588	-0.029687	0.129739	-0.180892	0.0329	-0.220265	0.052347	0.185735	-0.151056	0.087441	-0.092894	0.03518	0.142372	-0.08197	-0.116407	-0.103077	0.138954	0.009367	0.094434	-0.040655	0.247461	0.094201	0.037278	-0.131797	0.12105	0.021305	0.124046	-0.017972	0.09382	-0.199228	0.015937	0.023534	0.085215	-0.044573	0.16709	-0.176444	IL	2262
5VZL_B:73-74_77-79	0.126253	0.177183	0.217268	-0.032828	-0.094159	0.060592	-0.13757	-0.021238	-0.067373	-0.044371	0.107634	-0.106046	0.062264	0.021988	0.136653	0.165512	-0.10348	-0.060299	0.08619	0.117063	-0.194996	-0.166957	0.057534	0.05096	0.080322	0.159926	0.06964	-0.036228	-0.143741	-0.046125	0.107519	0.096578	-0.057119	0.014451	0.109249	-0.130072	-0.109386	0.026083	-0.188359	-0.077962	0.195339	0.129011	0.067524	0.124606	-0.088708	0.170506	0.011058	-0.017812	0.293086	0.044617	-0.071521	0.088817	-0.037989	-0.124572	0.21075	0.289445	-0.14538	0.001907	0.165416	0.223516	-0.039087	0.056609	-0.096756	-0.217373	IL	138
6OM0_t:2286-2291_2578-2581	0.093758	0.114104	-0.054301	-0.217034	-0.002572	-0.054591	0.142838	0.037461	-0.073062	-0.125747	0.09194	-0.022044	0.055938	-0.000438	-0.138247	-0.038032	-0.024717	0.07474	0.141127	0.187859	0.114455	0.013442	0.080609	0.017388	0.078029	0.048562	-0.060095	0.030904	-0.046966	-0.025684	0.026013	-0.260288	-0.021168	-0.113815	0.056571	-0.102572	-0.062078	0.061643	-0.080246	-0.034827	0.060607	0.154324	-0.014669	-0.020531	0.053949	0.004064	-0.053606	-0.023979	0.300187	-0.048713	0.008577	0.074879	0.156791	0.198681	0.252067	0.102908	-0.123511	-0.017012	-0.018675	0.145273	0.096518	-0.095338	0.246648	0.067946	IL	1025
8BUU_A:1375-1381_2112-2117	0.170681	-0.117441	-0.027782	0.0511	-0.084344	0.064281	0.091357	0.086393	0.032804	0.017138	0.249646	-0.046401	-0.075504	-0.03433	0.083354	0.031893	-0.083858	-0.008032	0.100884	0.229223	0.207162	0.013559	0.01797	0.004082	0.237317	0.074629	-0.223179	0.024515	-0.083743	-0.120952	0.196599	-0.133161	0.10986	-0.15296	0.021572	-0.079273	-0.026046	0.082214	-0.0348	0.062921	-0.081093	0.02305	-0.006257	0.009148	0.203199	0.143577	-0.030477	-0.012863	0.19975	-0.011243	-0.016741	0.04867	-0.031667	0.031468	0.289341	-0.044617	-0.059093	-0.0577	-0.054391	-0.000698	-0.064323	-0.160744	0.087387	-0.155392	IL	939
6FEC_A:1361-1363_1379-1383	-0.017075	-0.038035	-0.107434	0.125946	-0.132533	0.018891	0.046971	-0.037424	0.023539	0.144035	0.250885	-0.042695	0.030231	0.0697	0.053183	-0.043917	0.015951	-0.068088	-0.121621	0.227384	0.146934	0.101585	0.09612	0.030949	-0.000307	0.020672	-0.207213	-0.110891	0.094983	-0.012125	0.165522	-0.177139	-0.016151	-0.081124	-0.096554	0.025231	-0.114328	0.00424	0.054645	-0.058129	-0.129212	-0.045596	-0.114148	0.081361	0.30143	0.117219	0.002598	-0.066703	0.112804	0.064743	-0.046442	-0.102991	-0.025281	0.121465	0.120664	-0.035881	0.104853	-0.182728	-0.020138	-0.088793	0.042035	-0.155061	0.012557	-0.261535	IL	523
6Z1P_Ab:874-875_920-922	0.195054	-0.217334	0.089367	-0.169628	-0.176579	0.13121	0.15832	0.101382	-0.040976	-0.011443	0.116576	-0.026526	-0.162737	-0.12649	-0.178247	-0.061614	0.016285	-0.29766	0.11525	0.118113	0.246153	-0.118014	-0.153844	-0.026904	0.078735	0.145173	-0.083182	0.042664	0.058376	0.169921	0.122755	-0.031235	-0.132913	-0.205181	-0.048875	0.188265	0.139429	0.057344	0.015648	0.020225	0.026926	-0.256797	0.022792	-0.202929	-0.033885	0.109395	-0.058519	-0.066838	0.073878	0.081099	0.018211	-0.013127	-0.087582	-0.14498	0.150754	0.307838	0.060635	-0.061509	0.133417	-0.06742	0.027103	-0.03583	0.081324	0.113845	IL	443
6ZVH_2:425-427_449-450	0.001049	-0.025651	0.179912	-0.066061	-0.077035	0.040336	0.020743	-0.158875	0.104498	-0.116312	0.00591	-0.093737	0.076141	-0.114832	-0.036261	-0.065574	-0.134006	-0.229358	-0.012945	-0.103735	0.024481	0.044245	-0.176879	-0.010826	0.130121	0.167097	-0.25154	0.01823	-0.11158	0.091909	0.154367	-0.150627	0.186865	0.067481	-0.097026	0.110855	-0.171259	0.038068	-0.060894	0.253903	0.047041	-0.234411	-0.029412	-0.064554	0.080608	0.007097	-0.149594	0.148695	-0.125781	0.104172	0.106238	-0.061349	0.116995	-0.123012	0.133024	0.013384	-0.081595	-0.254085	0.130769	0.016097	0.072391	-0.108715	0.118007	-0.150117	IL	639
6YWY_A:2130-2132_2367-2368	0.177416	-0.099668	0.316859	0.05957	-0.057662	0.052869	-0.07498	-0.014024	0.021993	-0.089269	0.254019	-0.062163	-0.103435	0.159269	-0.034253	0.247105	0.145008	0.133129	-0.013139	0.078575	-0.026599	-0.058496	0.08141	0.012712	-0.087009	-0.050384	-0.099234	-0.032282	-0.174604	0.148852	0.238733	-0.002178	0.008146	0.115721	0.187667	-0.02979	-0.001282	-0.087791	-0.013943	0.053001	0.196711	0.119098	0.149252	-0.044051	0.090941	0.267536	0.091433	0.112202	0.211916	0.210892	0.097675	0.184648	0.013825	0.002955	0.197351	0.196587	-0.155548	-0.059039	0.338923	0.197912	-0.07819	0.041468	0.087839	-0.305905	IL	891
7OIG_2:773-777_803-804	-0.072366	-0.272257	-0.314329	0.272545	-0.093935	0.036716	-0.032	0.244172	-0.263705	0.182127	0.724325	-0.189014	-0.095948	-0.27203	0.17226	-0.100799	0.005188	-0.158368	0.036617	-0.034033	0.559895	0.230641	-0.085966	-0.056735	0.1502	0.180112	-0.318405	0.016705	0.032373	-0.114285	0.111994	-0.266995	0.0096	-0.041158	-0.054373	0.050547	-0.192237	0.099346	-0.002177	-0.340546	-0.307649	0.172521	-0.284933	0.031929	-0.209222	0.295126	0.045994	-0.146073	0.211364	0.01226	-0.033228	-0.165497	-0.047435	0.10108	0.568262	-0.005581	0.248771	-0.15494	-0.15772	-0.375639	-0.093009	-0.330326	0.02823	-0.548273	IL	1457
7QH4_W:466-467_489-491	0.011823	-0.052173	0.163952	0.104943	-0.02174	0.140927	0.057134	-0.101496	-0.118624	-0.052603	0.172743	-0.027005	0.056625	-0.070536	-0.213973	0.004708	0.013767	-0.061409	0.287537	0.099179	0.076104	0.116186	0.106763	0.127351	0.206503	0.232792	-0.256854	0.004229	0.016272	-0.010763	0.166997	-0.191876	0.246846	-0.015364	-0.094905	0.111207	-0.381473	0.139539	-0.016388	0.060736	-0.004561	-0.009838	-0.048767	0.000495	0.156263	0.065773	0.005494	0.124603	0.086774	0.106677	0.031064	0.007573	0.017022	0.018524	0.235589	-0.016796	0.105349	0.023033	-0.032928	0.060885	-0.003536	-0.068591	0.105064	-0.060891	IL	349
6ZVH_2:40-46_417-419	-0.009614	0.013642	0.062311	-0.083141	0.108025	0.141558	0.096052	0.043919	0.033172	-0.01964	-0.034563	-0.045431	-0.00553	-0.025811	0.15099	0.082487	0.023005	-0.030485	-0.064717	-0.04732	0.299192	-0.029431	-0.021925	-0.030185	0.020351	-0.008349	-0.163443	0.091077	0.111963	0.048954	0.047754	0.072161	-0.002159	-0.072779	0.004562	0.037378	0.031574	0.050816	0.019859	0.066714	-0.047514	-0.273108	-0.010782	-0.07001	-0.069454	0.050708	-0.082851	-0.044952	-0.046604	0.147048	0.001654	-0.030134	-0.080806	0.057563	0.036395	0.190432	0.120623	-0.14312	0.079568	-0.01121	-0.187113	-0.048717	-0.027402	0.060534	IL	238
7ZHG_2:1363-1365_1453-1456	0.124623	-0.231472	-0.030608	0.073613	-0.184525	-0.128359	0.0372	0.24676	-0.215974	0.107458	0.623645	-0.070147	-0.208893	-0.099411	-0.006399	-0.072093	-0.043393	0.097202	0.125199	0.345379	0.604658	0.015583	-0.290674	-0.317164	0.052537	0.23292	-0.1048	0.266462	-0.239263	-0.034227	0.0179	-0.204377	0.008217	-0.316144	0.082147	-0.167694	0.196946	0.277085	-0.100284	-0.221447	-0.104412	-0.085069	-0.087439	-0.283111	-0.046379	0.158427	0.142308	-0.192735	0.400802	-0.172852	-0.054529	-0.031558	0.036177	-0.12862	0.597141	0.015567	-0.051344	0.012681	-0.218725	-0.149998	-0.001072	-0.319968	0.157005	-0.328406	IL	465
5O60_A:2157-2168_2184-2187	0.300526	0.062851	0.231526	-0.023152	-0.143061	-0.035976	0.074498	-0.10697	0.026897	0.028463	0.140508	-0.061231	-0.101607	0.139813	-0.133662	0.072812	-0.078707	-0.07461	0.109598	0.132331	-0.164854	-0.120066	-0.140148	0.087215	-0.081077	0.106428	-0.083344	0.107874	-0.240605	-0.130099	0.30656	0.006114	-0.009546	-0.120997	0.080125	-0.032355	-0.034445	0.040969	-0.271807	0.184236	0.134722	0.013077	0.103491	-0.024372	0.050878	0.027315	-0.084909	0.031077	0.167297	0.025862	-0.039957	0.118398	-0.018809	-0.129444	0.187821	0.150521	-0.121231	-0.101748	0.333826	0.070612	0.068952	-0.021	0.057862	-0.282979	IL	466
6ZQA_D2:320-322_365-366	-0.154599	-0.092559	-0.366351	-0.301468	0.336753	-0.052476	0.172796	-0.20443	0.014339	-0.198739	-0.222588	0.035005	-0.048829	0.016069	0.040636	0.037895	0.085403	-0.07838	0.235692	0.098337	0.240548	-0.049248	0.180352	-0.09533	0.075928	0.013291	-0.186689	-0.158874	-0.201371	-0.106403	0.421273	0.161626	0.274374	0.162113	0.214032	0.248507	-0.072067	-0.017109	-0.077271	0.003808	-0.042892	-0.181129	-0.127095	-0.049724	0.146453	0.007436	-0.013328	0.263442	0.026398	0.275155	-0.086736	0.182103	-0.085443	0.171241	0.064469	0.219035	0.149888	-0.196444	0.023227	-0.300634	-0.129895	-0.214974	0.109568	0.185777	IL	1384
6W7N_A:237-238_268-270	0.184409	0.006943	-0.163792	-0.110651	0.107386	-0.009877	0.260192	-0.079559	0.005827	0.05101	0.11223	-0.04006	0.0441	-0.201422	0.018253	0.015718	-0.143125	-0.161033	0.195392	0.239213	0.259508	-0.025134	-0.082897	0.02003	-0.008654	0.181214	-0.256123	-0.040895	-0.167769	-0.039913	0.086237	-0.118343	-0.012739	-0.112343	0.088757	0.142336	-0.190633	0.073139	-0.049621	-0.067652	0.010348	-0.241681	-0.111047	0.094069	0.097532	-0.061602	-0.01847	0.115829	0.137444	-0.07561	-0.025505	0.075479	-0.109588	-0.036354	0.038949	0.071003	0.16872	-0.091864	-0.032743	-0.160248	0.044939	-0.178038	0.081333	-0.029394	IL	484
7JT3_3:290-291_302-306	0.250266	-0.095315	-0.179786	-0.143222	-0.030308	-0.077951	0.195787	0.059282	0.162016	-0.127598	0.135313	0.022236	-0.131968	-0.064215	0.111488	0.017088	-0.067252	-0.148653	0.048326	0.238119	0.215993	-0.02374	0.105208	-0.04215	0.174973	0.012338	-0.37252	-0.008172	0.016394	-0.112596	0.065655	-0.128766	0.049739	-0.160884	-0.106357	0.068107	-0.010846	0.13019	0.167861	-0.002535	0.030104	-0.182081	-0.010979	0.007596	0.082262	0.068099	-0.115223	-0.114185	0.183456	0.116733	0.061655	-0.080818	0.092849	0.104398	0.030876	-0.01008	0.068479	-0.094763	0.003662	0.007848	0.046641	-0.101124	0.065859	-0.080529	IL	853
6IP5_1A:2000-2001_2053-2055	0.105572	0.022822	0.280816	-0.153689	-0.035178	0.182462	-0.082043	-0.046386	-0.17214	-0.250803	0.215168	0.029144	-0.040425	-0.083969	0.002892	0.155413	0.099253	0.031884	0.503373	0.033372	0.116458	0.000033	0.05427	-0.147316	0.330069	0.383632	-0.193432	-0.013902	-0.125774	-0.083645	0.274169	-0.007835	0.264677	-0.025636	-0.02712	0.053182	-0.292464	0.256226	-0.064527	-0.033815	-0.046416	0.005979	-0.071194	-0.124896	-0.180555	0.04585	-0.123149	0.047505	0.33199	0.209726	0.019689	-0.041189	0.071486	-0.172689	0.434385	0.230461	0.278157	0.228963	-0.019428	0.165933	0.023991	-0.153391	0.136487	-0.204991	IL	201
6ZVK_K3:116-118_344-345	0.054022	0.053396	0.065324	0.019699	-0.244148	0.007759	0.062932	0.230829	-0.019303	0.258711	0.111385	-0.001369	-0.20361	-0.081928	-0.251583	-0.088549	-0.16866	-0.295461	0.001467	0.2955	0.188132	-0.137189	-0.262751	0.052324	-0.237495	0.18803	0.055144	0.043712	-0.176463	0.098551	-0.023438	0.00758	-0.109683	-0.049853	0.039375	0.047018	0.056371	-0.015053	-0.08408	-0.151526	-0.054467	-0.113494	-0.019832	0.016552	0.000254	-0.081901	-0.105962	-0.134449	0.060285	-0.061383	-0.139588	0.008069	-0.248725	-0.131811	0.071471	0.278998	-0.095989	0.030632	-0.12373	-0.236041	0.06796	-0.052719	-0.018191	0.003885	IL	1369
6YWE_aa:1146-1147_1159-1162	0.081231	-0.023926	0.111273	-0.20532	0.02071	-0.060633	0.059192	0.079021	-0.110007	-0.223031	0.14724	0.047961	0.019089	-0.040291	0.055515	0.058236	0.045067	-0.095936	0.125593	-0.032113	-0.070484	-0.137545	-0.037187	-0.032906	-0.045938	-0.031755	-0.060215	-0.043512	-0.028275	0.079348	0.098379	-0.077559	-0.069039	0.076316	0.09968	-0.017515	0.194261	-0.096891	0.003356	0.143364	0.154922	-0.00356	-0.036063	0.030887	-0.126578	0.008864	0.011142	-0.206702	0.123845	0.127582	0.083641	-0.007405	-0.002782	0.06199	0.130747	0.142921	-0.086915	-0.058511	0.444975	0.052642	0.116966	0.102907	0.062724	-0.198686	IL	1496
7MT7_a:1058-1059_1201-1205	0.094235	0.011713	0.18936	-0.256206	0.010417	0.04049	-0.038247	0.050575	-0.115237	-0.085996	0.11622	-0.06005	0.017466	0.095648	0.024771	0.09602	-0.214336	-0.042864	0.184441	0.115835	0.167277	-0.185897	-0.033377	0.110309	0.201138	0.084434	-0.18384	0.084293	-0.123333	-0.095721	0.15842	-0.025646	-0.009265	-0.228492	0.140813	0.022334	0.083524	0.086705	-0.114138	0.012654	0.102929	0.184043	0.046822	-0.137788	-0.090853	0.072943	-0.078134	-0.047034	0.376526	0.129339	-0.010453	0.075345	-0.024131	-0.104197	0.198903	0.321201	-0.166626	-0.061233	0.092711	0.109653	-0.134812	0.035166	0.043755	0.045325	IL	2274
7KGB_A:2322-2323_2691-2694	0.085998	-0.123988	0.226427	0.214555	-0.102577	0.147249	0.04449	0.064336	-0.049977	0.167762	0.151955	-0.080724	-0.178763	0.081443	-0.112043	0.037049	0.002671	0.154506	0.197106	0.146234	0.20194	0.073014	-0.143386	-0.071252	-0.031196	0.162897	-0.123802	0.164091	-0.029902	0.019522	0.166955	-0.143608	0.111732	-0.206248	-0.024218	-0.106009	-0.142791	0.166694	-0.234439	-0.008125	-0.096593	-0.099508	-0.096336	-0.067139	0.108467	0.161568	0.130416	-0.018989	0.066662	-0.023359	-0.210728	0.070468	-0.168124	-0.003644	0.336826	0.096382	-0.018293	-0.119699	-0.063669	0.028206	-0.130756	-0.303172	0.05794	-0.056092	IL	207
6ZMW_A:1257-1259_1272-1273	-0.121486	0.020604	0.085316	-0.226187	0.04218	0.094805	0.100488	-0.051565	-0.292001	-0.240726	0.12974	0.011962	0.279794	0.019481	0.019815	-0.038542	-0.009534	-0.117874	0.272586	-0.088548	0.182813	-0.131343	0.05738	0.049168	0.202544	-0.120729	-0.128062	-0.121383	-0.119405	0.001858	0.183327	-0.066782	0.00524	0.124986	0.281312	0.020241	0.034722	-0.055201	-0.05569	0.06137	0.081531	0.110915	-0.003413	-0.003192	-0.032611	0.05288	-0.126725	0.024726	0.277168	0.154717	-0.032226	0.146505	0.02472	0.187983	0.288635	0.339507	-0.1112	-0.134636	0.254184	0.011079	0.006132	-0.020108	0.060186	0.022671	IL	155
6ZS9_AA:743-747_770-774	0.08767	0.051676	0.009615	0.026817	0.10327	-0.070543	-0.062855	0.018436	0.116529	-0.183649	-0.027214	0.016416	-0.13587	0.009748	-0.142735	-0.131449	0.024753	0.023482	-0.161915	-0.013072	-0.08793	0.091377	-0.039075	0.004039	-0.155281	0.037901	-0.005012	0.04796	-0.199562	0.099146	-0.052618	0.042252	0.110388	-0.133813	-0.243411	-0.208654	-0.014442	-0.082848	0.211149	0.147856	0.185729	0.094878	0.118448	0.050041	0.062957	-0.03396	-0.212773	0.238942	0.061158	0.203422	-0.151479	0.085857	0.213585	0.011636	0.029235	0.104321	0.007584	0.108619	0.009842	-0.196425	0.084965	0.045334	0.25995	-0.219152	IL	1687
7RQE_1A:2450-2452_2463-2464	-0.056274	0.150878	0.118825	-0.109242	0.073366	0.068326	0.060599	-0.079187	-0.176376	-0.11739	0.184154	0.022572	0.222163	0.018306	-0.096904	-0.249844	-0.097804	0.1526	0.190717	-0.149635	0.006518	-0.305762	-0.035687	0.170294	0.015596	-0.119112	0.042122	-0.0672	-0.053612	-0.047095	0.224558	0.112082	-0.140514	-0.108008	0.062912	-0.146116	0.216613	-0.24771	0.040537	-0.007857	0.178306	0.269749	0.07246	0.135121	0.084097	-0.001079	-0.106241	0.027733	0.239539	0.101153	-0.204448	0.08043	0.021646	0.022404	0.132561	0.215653	-0.181471	-0.199521	0.348802	-0.019124	0.124715	0.037311	0.054229	-0.136824	IL	1851
4V6X_A5:5014-5016_5034-5038	0.202664	0.028086	-0.158525	-0.20103	0.08182	-0.271599	0.124616	-0.103904	0.047113	-0.228429	-0.161319	-0.122325	-0.036731	-0.033139	-0.048776	0.060212	-0.141592	-0.179351	-0.039274	0.340885	0.187241	-0.046826	-0.037666	0.073893	0.06257	0.170453	-0.132756	0.030344	-0.108586	-0.257046	0.182647	-0.135939	0.107909	0.04222	0.05654	0.065961	-0.010275	0.244677	0.063411	0.029619	0.096016	-0.079008	-0.067107	0.031832	0.067594	-0.031742	-0.213926	0.053098	0.071238	-0.089969	0.102001	0.067021	0.055608	-0.207046	-0.074449	0.139977	-0.063668	0.002552	0.019726	0.043576	-0.059328	0.078925	0.059885	0.069021	IL	807
6ZMI_S2:1461-1463_1620-1626	0.262251	-0.162634	0.222869	0.042461	-0.160326	0.202234	-0.060907	0.075234	0.210468	0.004118	-0.142825	-0.171969	-0.267754	0.058858	-0.12424	0.028607	-0.126765	-0.263095	0.131464	0.227827	0.073911	-0.030261	-0.196808	0.034974	-0.042077	0.141997	0.019851	0.121487	0.015418	-0.185267	0.118255	-0.00659	-0.062624	-0.16154	-0.020045	-0.09691	0.103264	0.003157	-0.01304	0.157205	-0.00787	-0.124402	0.042348	0.030455	-0.025437	-0.010078	-0.17433	-0.006078	-0.022243	0.023732	-0.01371	0.092222	-0.154734	-0.183091	0.128087	0.333835	-0.069884	0.044563	0.084256	-0.091672	0.007003	0.204744	-0.028774	0.047188	IL	339
